episode,reward,steps,mastery
1635,4.2441175997257234,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1636,4.1124057419830935,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1637,4.087534332391806,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1638,4.3354844256537035,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1639,4.301366051560035,73,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1640,4.328637404872279,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1641,4.355924198111461,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1642,3.874760296833119,145,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1643,4.321403565874789,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1644,4.198608268413228,116,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1645,4.347746747650672,78,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1646,4.266883655276615,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1647,4.217094648024068,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1648,4.330481552111451,75,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1649,4.096932572778314,192,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1650,4.344703561579808,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1651,4.362018254795112,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1652,4.336399225587956,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1653,4.289730881864671,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1654,4.350403479929082,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1655,4.102646615204867,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1656,4.239844103339419,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1657,4.091461505340703,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1658,4.338378717034357,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1659,4.240220421213598,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1660,4.254301786050201,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1661,4.259924216238142,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1662,3.9393039750517347,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1663,4.3182127364270855,89,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1664,3.993397303670645,29,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1665,4.254680640540028,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1666,0.7305347542744131,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1667,4.290492001979146,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1668,4.2577075153356425,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1669,4.209046559077978,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1670,4.162994331261143,87,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1671,4.408980276680086,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1672,4.363315897691064,88,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1673,4.176401698656264,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1674,4.3855567026999775,76,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1675,4.085143945088203,92,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1676,4.355870111566038,146,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1677,4.159115286287852,83,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1678,4.387285512534436,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1679,4.416432115086354,83,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1680,4.287747071753256,72,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1681,4.387501682387665,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1682,4.0133298511049365,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1683,4.115855661781097,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1684,4.009198251168709,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1685,1.151427979806613,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1686,4.000945927842986,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1687,4.036309980833903,99,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1688,4.046660569230153,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1689,4.410912648629164,87,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1690,4.335817885177676,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1691,4.114769646103378,79,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1692,4.16811229584273,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1693,4.403825783675711,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1694,4.2279694735771045,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1695,3.943289466062561,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1696,4.1903114604065195,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1697,4.194376961456146,108,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1698,4.257394683828171,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1699,4.079596566548571,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1700,4.059077483597503,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1701,4.067750681960024,104,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1702,4.081860567384865,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1703,4.055714953252755,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1704,4.08530199102388,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1705,4.221808904863428,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1706,4.306283710192656,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1707,3.6106187365512596,146,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1708,4.192431498644874,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1709,4.066946490923874,64,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1710,3.977975833730307,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1711,4.156962281954475,81,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1712,4.044970546662808,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1713,4.306502297287807,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1714,4.142630637087859,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1715,4.31399299686891,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1716,4.116764757414058,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1717,4.0739413109608,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1718,4.224737435404677,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1719,4.275559254339896,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1720,4.150521960575134,90,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1721,4.140430998220109,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1722,4.183590414817445,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1723,3.9732007117476313,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1724,4.145694118441316,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1725,4.1791201531814295,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1726,4.2294006107505995,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1727,4.326103942876216,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1728,3.95099536345806,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1729,4.3330552915576845,79,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1730,4.106784587202128,79,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1731,4.247712730825879,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1732,4.200990126040415,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1733,4.311046097625513,73,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1734,4.11650615016988,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1735,4.12297599388985,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1736,4.309080591308884,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1737,4.323846981150564,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1738,4.327737633301877,74,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1739,4.386260098591447,117,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1740,3.875400802353397,79,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1741,3.9600791522738295,158,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1742,4.323238782619592,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1743,4.286971397744492,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1744,4.20193621404469,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1745,4.218979229789693,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1746,4.216601512441412,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1747,4.234367952658795,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1748,4.2662413112804645,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1749,4.025845888447657,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1750,4.130449118325487,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1751,4.166753019066528,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1752,4.071341429976747,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1753,4.281254276281107,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1754,4.288889509162982,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1755,4.246307440055534,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1756,4.26417735805735,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1757,4.0807437039504295,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1758,4.266688197199255,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1759,4.278736121184193,120,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1760,4.0436699310084805,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1761,3.98300990134012,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1762,4.163797311205418,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1763,4.167065186228138,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1764,3.9414234684663825,97,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1765,4.149230456445366,31,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1766,4.126316257556027,35,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1767,4.183612292166799,33,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1768,4.175389663665555,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1769,4.1784319775761105,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1770,4.162770025574718,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1771,4.20827736670617,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1772,4.150706250732765,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1773,4.176640061312355,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1774,4.3415963150328025,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1775,4.293649734382052,76,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1776,4.239110964920838,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1777,4.263845213642345,36,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1778,4.271322122726997,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1779,4.288908693857957,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1780,4.181041909137275,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1781,4.221292514016387,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1782,4.231431569824053,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1783,4.2294254913460465,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1784,4.185487839602866,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1785,4.360427160115796,78,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1786,4.226008341058332,88,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1787,4.371978145500179,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1788,4.315806345932652,114,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1789,4.317225340276491,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1790,4.229239800176583,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1791,4.271006347355433,64,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1792,4.197873930323112,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1793,4.23344774740981,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1794,4.241761630179827,148,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1795,4.305641854053829,72,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1796,4.158801830270386,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1797,4.244683995026572,64,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1798,4.316947690689995,81,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1799,4.195983104902552,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1800,4.285328187723644,73,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1801,4.234023745218292,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1802,4.223337999777868,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1803,4.307747244561324,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1804,4.151837170962244,64,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1805,4.23374174622295,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1806,4.247773437066645,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1807,4.163703744160012,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1808,4.2859797212426205,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1809,4.303431610990083,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1810,3.934872751846706,229,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1811,4.132852208420809,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1812,4.235989357944345,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1813,4.148535545253253,118,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1814,4.223532161163167,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1815,4.255120650496974,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1816,4.318945111997891,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1817,4.288825750794786,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1818,4.210847556067165,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1819,4.466697040433064,93,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1820,3.160292240139097,291,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1821,4.068603992846329,79,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1822,4.155102578015066,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1823,3.8319932587328367,164,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1824,4.241836045798846,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1825,4.390333123726305,84,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1826,4.206417700601742,71,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1827,4.313088312372566,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1828,4.321240275260061,78,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1829,4.255781540693715,87,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1830,4.275676717597525,72,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1831,0.8870088408672019,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1832,4.213170353707392,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1833,4.197486309078522,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1834,4.284462194354274,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1835,4.285227966308594,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1836,4.195933800273633,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1837,4.195672044387902,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1838,4.279401017795317,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1839,4.19337684026541,77,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1840,4.23299478822155,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1841,4.166020229749847,92,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1842,4.278489524777979,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1843,4.328724437393248,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1844,4.312020199676045,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1845,4.138133181340527,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1846,4.265199214780296,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1847,4.304553234484047,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1848,4.309949457575567,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1849,4.178780799207743,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1850,4.333498452045024,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1851,4.149361074017361,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1852,4.343265239626636,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1853,4.348120281146839,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1854,4.20740571373608,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1855,4.218598744024348,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1856,4.217661544331349,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1857,4.141722668358125,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1858,4.212342915707268,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1859,4.234578232048079,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1860,4.2057655052398335,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1861,4.195049165532692,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1862,4.2741215084606665,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1863,4.220776594011113,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1864,4.248604334519041,232,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1865,0.8031783789629117,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1866,4.265838522232661,122,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1867,4.195520144620969,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1868,4.269244456059823,90,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1869,1.0542854773928412,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1870,4.163009011582472,100,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1871,4.181731431256049,105,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1872,4.181458307060529,125,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1873,4.278519936581143,90,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1874,4.19838145684771,93,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1875,4.040540989697911,74,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1876,3.8274387572368145,163,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1877,4.136660294944886,109,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1878,3.9849225073718118,75,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1879,4.287281220592559,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1880,4.2686701023951175,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1881,4.340892987372354,64,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1882,4.266776425461285,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1883,4.291608190629631,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1884,4.260797328478657,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1885,4.231996206846088,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1886,4.229802860226482,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1887,4.250266314763576,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1888,4.250266314763576,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1889,4.337872030271683,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1890,1.0305788538767957,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1891,4.290002215804998,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1892,4.311754118325189,229,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1893,4.239082873838197,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1894,4.125078397558537,217,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1895,4.330354059848469,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1896,3.8619656618568117,167,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1897,4.166209377045743,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1898,4.228091286511336,150,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1899,4.111172971245833,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1900,4.14767994643189,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1901,4.262882922892459,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1902,4.210336306225509,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1903,4.162512679805514,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1904,4.259480130509473,36,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1905,4.325252305855974,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1906,4.029834374017082,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1907,0.7427997526247055,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1908,4.355692533976253,122,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1909,4.359634612785886,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1910,4.210535485274159,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1911,4.356599287387508,194,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1912,4.32356255469349,74,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1913,0.1030389353632929,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1914,1.022089950926602,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1915,4.320840249874164,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1916,4.135359289252665,89,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1917,4.301599032361992,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1918,4.27407747481484,99,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1919,4.194956130666833,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1920,4.264305587079434,75,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1921,4.347009222779889,80,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1922,4.339727130369283,200,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1923,4.349068719532807,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1924,4.219437063967053,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1925,4.35814453723142,103,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1926,4.155110408109612,159,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1927,0.4791901774704457,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1928,4.387224137072917,76,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1929,4.3103885593824085,78,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1930,4.2812369836377915,83,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1931,4.296542615559884,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1932,4.356351832210203,75,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1933,4.26592728839023,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1934,4.144647900936253,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1935,4.397064456122462,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1936,4.133013491285965,125,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1937,4.298704184824601,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1938,4.212883396416146,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1939,4.26620508711494,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1940,4.266358487846446,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1941,4.289186879641784,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1942,4.305049791990314,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1943,4.277750596345868,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1944,4.244340053857013,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1945,4.252308983208787,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1946,4.265796537918504,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1947,4.3520545564126225,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1948,4.2690331164048985,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1949,4.2690331164048985,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1950,4.2690331164048985,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1951,4.257214585831389,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1952,4.228499409672804,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1953,4.3013152664760135,35,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1954,4.283334887970705,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1955,4.28515025342349,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1956,4.28573238439858,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1957,1.2749899048189492,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1958,4.279633636283688,36,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
